customer_id,name,city,signup_date,age
1543,Ahmed Said,Damietta,2023-09-28,36.0
1544,Omar Ramzy,Alexandria,2024-02-25,56.0
1545,Youssef Hassan,Port Said,2025-06-15,29.0
1546,Laila Fawzy,Giza,2024-12-07,32.0
1547,Fatma Ramzy,Aswan,2024-01-02,48.0
1548,Ahmed Hassan,Damietta,2023-10-07,31.0
1549,Omar Adel,Cairo,2023-10-10,28.0
1550,Nour Hassan,Mansoura,2023-02-09,43.0
1551,Ahmed Adel,Port Said,2023-07-08,
1552,Hana Abdallah,Mansoura,2023-06-13,44.0
1553,Omar Abdallah,Aswan,2024-06-19,28.0
1554,Ahmed Adel,Suez,2024-06-19,55.0
1555,Salma Kamal,Cairo,2023-01-04,
1556,Amr Ibrahim,Cairo,2025-04-14,60.0
1557,Mohamed Mahmoud,Mansoura,2023-10-17,36.0
1558,Omar Ibrahim,Giza,2024-03-08,23.0
1559,Mona Said,Luxor,2024-04-15,63.0
1560,Laila Adel,Suez,2023-06-30,55.0
1561,Ali Fathy,Alexandria,2023-09-05,59.0
1562,Ali Kamal,Cairo,2024-09-19,45.0
1563,Mohamed Fathy,Aswan,2023-10-06,18.0
1564,Nour Ramzy,Alexandria,2025-05-26,52.0
1565,Laila Said,Luxor,2024-08-03,57.0
1566,Hana Said,Giza,2025-05-12,25.0
1567,Ali Mahmoud,Mansoura,2023-09-11,64.0
1568,Khaled Hassan,Cairo,2023-06-30,24.0
1569,Mohamed Kamal,Mansoura,2025-04-09,28.0
1570,Nour Kamal,Giza,2024-11-11,56.0
1571,Omar Ramzy,Damietta,2025-04-04,21.0
1572,Ahmed Hassan,Cairo,2024-05-23,42.0
1573,Hana Ibrahim,Tanta,2025-01-30,
1574,Mohamed Ramzy,Luxor,2024-11-30,43.0
1575,Salma Kamal,Cairo,2024-07-19,55.0
1576,Khaled Fathy,Cairo,2023-11-22,63.0
1577,Laila Mahmoud,Cairo,2023-12-23,29.0
1578,Omar Hassan,Mansoura,2025-04-04,60.0
1579,Mona Said,Mansoura,2024-10-11,54.0
1580,Salma Fawzy,Damietta,2024-11-10,63.0
1581,Fatma Abdallah,Cairo,2024-01-26,41.0
1582,Ahmed Mahmoud,Alexandria,2024-09-06,33.0
1583,Khaled Abdallah,Damietta,2023-03-26,30.0
1584,Omar Fawzy,Giza,2023-11-13,42.0
1585,Khaled Hassan,Port Said,2023-07-31,21.0
1586,Sara Fathy,Cairo,2024-05-29,28.0
1587,Ahmed Said,Tanta,2024-01-19,
1588,Laila Ibrahim,Giza,2024-11-21,24.0
1589,Amr Kamal,Giza,2023-12-08,63.0
1590,Mohamed Abdallah,Tanta,2025-03-25,
1591,Sara Fawzy,Tanta,2025-04-23,45.0
1592,Mona Fawzy,Port Said,2023-02-07,58.0
1593,Salma Kamal,Cairo,2024-05-25,
1594,Khaled Adel,Cairo,2024-02-24,62.0
1595,Youssef Kamal,Tanta,2025-01-20,40.0
1596,Amr Ibrahim,Damietta,2023-06-18,45.0
1597,Amr Mahmoud,Alexandria,2023-12-09,60.0
1598,Omar Fathy,Cairo,2025-04-05,64.0
1599,Ahmed Mahmoud,Cairo,2023-11-02,
1600,Nour Said,Suez,2024-06-25,42.0
1601,Salma Mahmoud,Cairo,2024-12-02,46.0
1602,Youssef Fawzy,Alexandria,2025-05-18,36.0
1603,Amr Fawzy,Cairo,2024-06-20,50.0
1604,Laila Kamal,Alexandria,2023-04-22,53.0
1605,Amr Fathy,Cairo,2024-02-15,31.0
1606,Ahmed Abdallah,Giza,2023-07-25,31.0
1607,Amr Ramzy,Cairo,2023-07-04,52.0
1608,Fatma Said,Aswan,2024-01-17,47.0
1609,Youssef Adel,Cairo,2024-05-10,45.0
1610,Nour Kamal,Damietta,2024-01-14,34.0
1611,Sara Fawzy,Suez,2023-02-16,20.0
1612,Khaled Kamal,Mansoura,2025-06-04,33.0
1613,Mohamed Fawzy,Damietta,2025-01-09,63.0
1614,Ali Said,Alexandria,2024-07-04,47.0
1615,Hana Mahmoud,Alexandria,2024-06-11,46.0
1616,Mohamed Abdallah,Mansoura,2024-05-18,62.0
1617,Sara Kamal,Port Said,2023-01-22,32.0
1618,Hana Ibrahim,Mansoura,2023-08-01,63.0
1619,Hana Kamal,Damietta,2023-11-06,42.0
1620,Youssef Fathy,Tanta,2024-10-22,55.0
1621,Mohamed Mahmoud,Giza,2025-01-22,59.0
1622,Ahmed Abdallah,Cairo,2023-09-29,64.0
1623,Fatma Fathy,Damietta,2024-07-24,55.0
1624,Amr Abdallah,Port Said,2025-03-09,40.0
1625,Mohamed Ibrahim,Cairo,2023-07-21,42.0
1626,Mohamed Ibrahim,Tanta,2023-02-01,59.0
1627,Nour Ramzy,Cairo,2024-03-18,24.0
1628,Omar Adel,Damietta,2023-06-11,39.0
1629,Omar Kamal,Cairo,2025-02-05,34.0
1630,Mohamed Hassan,Giza,2023-09-11,35.0
1631,Mohamed Fathy,Tanta,2024-06-04,58.0
1632,Omar Mahmoud,Alexandria,2024-10-12,27.0
1633,Laila Fawzy,Mansoura,2024-04-24,27.0
1634,Amr Fathy,Aswan,2023-01-10,24.0
1635,Salma Kamal,Suez,2024-12-26,55.0
1636,Ahmed Abdallah,Cairo,2024-05-19,44.0
1637,Nour Kamal,Alexandria,2025-02-23,50.0
1638,Amr Mahmoud,Cairo,2025-04-15,18.0
1639,Hana Adel,Port Said,2024-07-13,61.0
1640,Mona Fawzy,Suez,2024-03-11,51.0
1641,Omar Ibrahim,Damietta,2023-04-21,21.0
1642,Khaled Kamal,Luxor,2023-06-02,34.0
1643,Sara Ibrahim,Damietta,2024-09-26,
1644,Ali Abdallah,Mansoura,2025-05-18,60.0
1645,Ali Ramzy,Cairo,2023-04-12,43.0
1646,Sara Mahmoud,Tanta,2025-01-22,21.0
1647,Sara Kamal,Cairo,2025-04-12,18.0
1648,Ali Kamal,Luxor,2023-07-10,24.0
1649,Ali Ramzy,Aswan,2024-12-29,47.0
1650,Amr Mahmoud,Tanta,2024-07-16,26.0
1651,Youssef Abdallah,Cairo,2025-03-14,52.0
1652,Mona Ramzy,Alexandria,2023-03-22,25.0
1653,Laila Fawzy,Alexandria,2024-05-03,41.0
1654,Mona Ramzy,Alexandria,2025-06-13,36.0
1655,Mohamed Ibrahim,Cairo,2023-03-29,53.0
1656,Ali Hassan,Suez,2023-07-13,60.0
1657,Nour Fathy,Damietta,2023-04-14,44.0
1658,Salma Fawzy,Alexandria,2025-02-21,49.0
1659,Nour Fathy,Alexandria,2023-04-06,31.0
1660,Fatma Fathy,Giza,2024-02-27,35.0
1661,Nour Fawzy,Mansoura,2025-06-09,45.0
1662,Sara Abdallah,Giza,2023-07-17,46.0
1663,Youssef Fawzy,Suez,2023-01-01,33.0
1664,Hana Said,Giza,2024-02-11,52.0
1665,Fatma Fathy,Port Said,2024-01-13,64.0
1666,Sara Kamal,Luxor,2023-06-16,48.0
1667,Youssef Abdallah,Cairo,2024-05-23,
1668,Hana Ramzy,Suez,2024-09-29,54.0
1669,Laila Said,Cairo,2023-11-09,
1670,Youssef Kamal,Aswan,2024-08-15,56.0
1671,Ali Kamal,Alexandria,2024-02-22,63.0
1672,Youssef Mahmoud,Luxor,2025-02-01,43.0
1673,Laila Said,Luxor,2024-11-11,56.0
1674,Laila Adel,Aswan,2024-04-21,58.0
1675,Sara Adel,Aswan,2023-03-14,21.0
1676,Ahmed Ramzy,Alexandria,2023-05-21,47.0
1677,Hana Said,Cairo,2024-08-04,47.0
1678,Fatma Abdallah,Giza,2023-09-19,39.0
1679,Salma Mahmoud,Cairo,2023-12-06,28.0
1680,Salma Kamal,Tanta,2023-11-04,19.0
1681,Khaled Ramzy,Alexandria,2023-09-02,61.0
1682,Sara Abdallah,Port Said,2024-05-29,29.0
1683,Mona Abdallah,Mansoura,2023-12-03,47.0
1684,Khaled Ibrahim,Luxor,2024-07-28,53.0
1685,Hana Kamal,Cairo,2024-07-14,35.0
1686,Amr Kamal,Luxor,2023-03-17,43.0
1687,Mohamed Ramzy,Suez,2025-05-29,24.0
1688,Laila Ramzy,Giza,2023-06-24,18.0
1689,Laila Kamal,Mansoura,2023-04-19,43.0
1690,Omar Adel,Aswan,2023-07-02,40.0
1691,Salma Kamal,Cairo,2023-07-11,43.0
1692,Omar Hassan,Giza,2023-03-06,62.0
1693,Amr Fathy,Alexandria,2025-04-28,23.0
1694,Hana Adel,Cairo,2024-04-18,23.0
1695,Laila Mahmoud,Alexandria,2025-02-21,61.0
1696,Mohamed Said,Cairo,2023-04-10,25.0
1697,Khaled Fathy,Cairo,2024-06-27,41.0
1698,Sara Fawzy,Cairo,2025-05-13,39.0
1699,Ahmed Fawzy,Port Said,2023-05-08,36.0
1700,Khaled Kamal,Damietta,2024-03-27,
1701,Amr Fathy,Port Said,2024-01-04,35.0
1702,Amr Kamal,Giza,2025-04-30,48.0
1703,Mohamed Hassan,Alexandria,2023-02-12,54.0
1704,Mohamed Abdallah,Giza,2025-06-02,47.0
1705,Mona Adel,Giza,2024-02-23,59.0
1706,Hana Adel,Cairo,2024-05-02,50.0
1707,Omar Fawzy,Mansoura,2023-03-19,27.0
1708,Hana Fawzy,Cairo,2025-04-05,54.0
1709,Mona Ramzy,Mansoura,2025-03-11,29.0
1710,Youssef Kamal,Mansoura,2023-09-27,47.0
1711,Fatma Fawzy,Cairo,2024-11-04,44.0
1712,Hana Adel,Cairo,2024-12-01,56.0
1713,Sara Fathy,Aswan,2025-01-28,26.0
1714,Ahmed Ramzy,Giza,2025-06-18,
1715,Mohamed Abdallah,Cairo,2024-12-28,29.0
1716,Nour Mahmoud,Port Said,2023-11-11,46.0
1717,Mohamed Ibrahim,Cairo,2025-04-30,50.0
1718,Youssef Abdallah,Tanta,2025-06-07,60.0
1719,Youssef Ramzy,Port Said,2023-06-17,32.0
1720,Amr Said,Cairo,2023-12-05,19.0
1721,Omar Ramzy,Cairo,2023-07-12,56.0
1722,Youssef Ramzy,Cairo,2024-03-28,61.0
1723,Mohamed Ramzy,Alexandria,2023-10-10,35.0
1724,Hana Ramzy,Cairo,2023-12-02,20.0
1725,Youssef Mahmoud,Tanta,2024-01-25,24.0
1726,Ali Hassan,Cairo,2024-06-08,60.0
1727,Amr Mahmoud,Giza,2023-08-28,35.0
1728,Ahmed Fathy,Port Said,2025-04-11,61.0
1729,Khaled Mahmoud,Aswan,2024-04-27,55.0
1730,Khaled Ibrahim,Mansoura,2024-10-20,54.0
1731,Hana Said,Alexandria,2024-12-16,50.0
1732,Omar Ibrahim,Mansoura,2024-08-14,61.0
1733,Omar Ibrahim,Damietta,2025-06-09,48.0
1734,Youssef Adel,Giza,2024-07-08,28.0
1735,Nour Ramzy,Cairo,2024-04-02,21.0
1736,Mona Kamal,Suez,2023-03-30,35.0
1737,Khaled Ibrahim,Giza,2024-10-21,21.0
1738,Sara Kamal,Cairo,2023-04-05,51.0
1739,Nour Hassan,Alexandria,2024-03-27,46.0
1740,Hana Fawzy,Giza,2024-03-03,41.0
1741,Mona Ramzy,Luxor,2023-05-31,39.0
1742,Laila Kamal,Tanta,2024-05-28,19.0
1743,Nour Hassan,Aswan,2024-01-11,61.0
1744,Hana Said,Cairo,2023-01-22,
1745,Mona Abdallah,Giza,2025-06-01,59.0
1746,Amr Mahmoud,Giza,2023-11-09,42.0
1747,Laila Mahmoud,Cairo,2025-04-19,38.0
1748,Amr Adel,Alexandria,2024-06-02,33.0
1749,Sara Fathy,Aswan,2023-07-25,48.0
1750,Youssef Said,Cairo,2024-01-10,31.0
1751,Fatma Mahmoud,Damietta,2024-03-26,56.0
1752,Ali Ramzy,Cairo,2024-09-17,45.0
1753,Omar Fathy,Cairo,2025-02-22,49.0
1754,Laila Kamal,Cairo,2024-08-17,45.0
1755,Laila Kamal,Port Said,2023-06-28,26.0
1756,Laila Mahmoud,Aswan,2023-07-29,62.0
1757,Youssef Fathy,Port Said,2024-05-14,
1758,Salma Ramzy,Giza,2024-04-08,49.0
1759,Laila Ibrahim,Cairo,2025-04-19,
1760,Salma Abdallah,Damietta,2023-05-04,40.0
1761,Laila Fawzy,Giza,2023-04-23,22.0
1762,Mohamed Ibrahim,Luxor,2023-01-12,59.0
1763,Youssef Mahmoud,Cairo,2023-05-06,49.0
1764,Mona Abdallah,Giza,2024-07-18,27.0
1765,Mohamed Ibrahim,Cairo,2023-11-27,56.0
1766,Youssef Ibrahim,Alexandria,2023-10-10,32.0
1767,Omar Kamal,Tanta,2023-05-20,24.0
1768,Nour Fawzy,Giza,2024-02-05,46.0
1769,Sara Fawzy,Alexandria,2023-04-07,64.0
1770,Nour Kamal,Alexandria,2024-05-31,20.0
1771,Sara Ramzy,Giza,2024-07-22,36.0
1772,Khaled Adel,Aswan,2025-04-25,27.0
1773,Hana Ibrahim,Suez,2023-03-10,45.0
1774,Omar Ibrahim,Port Said,2023-04-28,46.0
1775,Fatma Abdallah,Aswan,2025-06-06,32.0
1776,Sara Ibrahim,Alexandria,2023-02-28,52.0
1777,Youssef Ramzy,Tanta,2023-02-02,23.0
1778,Laila Hassan,Giza,2023-11-14,29.0
1779,Salma Fathy,Alexandria,2023-02-19,64.0
1780,Ahmed Ramzy,Luxor,2025-05-29,55.0
1781,Sara Said,Cairo,2024-05-03,30.0
1782,Salma Kamal,Suez,2023-01-19,46.0
1783,Omar Adel,Giza,2024-12-26,36.0
1784,Khaled Ramzy,Mansoura,2023-07-16,20.0
1785,Nour Ramzy,Mansoura,2025-06-09,25.0
1786,Nour Ramzy,Suez,2024-03-25,25.0
1787,Fatma Ibrahim,Mansoura,2024-07-12,37.0
1788,Mohamed Fawzy,Mansoura,2024-11-09,64.0
1789,Ahmed Said,Cairo,2024-03-27,21.0
1790,Ali Hassan,Giza,2023-10-16,38.0
1791,Ali Said,Cairo,2023-05-21,20.0
1792,Omar Abdallah,Tanta,2023-03-25,62.0
1793,Sara Ramzy,Giza,2024-11-24,25.0
1794,Laila Ramzy,Tanta,2024-01-26,40.0
1795,Omar Adel,Cairo,2024-08-13,33.0
1796,Mohamed Fawzy,Cairo,2023-08-03,30.0
1797,Mohamed Abdallah,Tanta,2024-06-09,20.0
1798,Amr Adel,Cairo,2023-08-03,26.0
1799,Salma Fathy,Cairo,2024-02-07,31.0
1800,Omar Hassan,Cairo,2023-05-08,30.0
1801,Amr Ramzy,Port Said,2025-04-01,24.0
1802,Omar Said,Tanta,2024-04-21,32.0
1803,Nour Mahmoud,Alexandria,2025-01-29,24.0
1804,Hana Said,Alexandria,2024-02-08,55.0
1805,Ali Hassan,Alexandria,2023-01-29,51.0
1806,Fatma Abdallah,Aswan,2025-03-02,58.0
1807,Youssef Mahmoud,Mansoura,2023-12-04,39.0
1808,Fatma Mahmoud,Cairo,2025-04-10,41.0
1809,Amr Said,Cairo,2024-12-14,54.0
1810,Mona Fawzy,Cairo,2023-12-27,61.0
1811,Hana Fathy,Mansoura,2024-07-22,18.0
1812,Salma Fawzy,Aswan,2024-01-27,27.0
1813,Khaled Kamal,Alexandria,2023-08-06,60.0
1814,Sara Fawzy,Cairo,2024-07-27,33.0
1815,Sara Said,Cairo,2024-10-30,63.0
1816,Salma Said,Port Said,2023-07-21,25.0
1817,Amr Hassan,Alexandria,2023-01-17,42.0
1818,Laila Fathy,Aswan,2023-11-18,29.0
1819,Omar Abdallah,Mansoura,2024-06-01,42.0
1820,Laila Adel,Alexandria,2024-07-23,34.0
1821,Sara Fathy,Cairo,2023-11-21,43.0
1822,Hana Abdallah,Cairo,2024-02-16,
1823,Ali Fawzy,Mansoura,2023-11-14,31.0
1824,Ali Adel,Aswan,2024-11-11,58.0
1825,Khaled Mahmoud,Mansoura,2023-03-23,53.0
1826,Sara Kamal,Damietta,2024-04-18,
1827,Ahmed Abdallah,Cairo,2024-04-12,
1828,Salma Ibrahim,Port Said,2024-02-29,23.0
1829,Hana Ibrahim,Aswan,2024-12-31,64.0
1830,Mona Ibrahim,Alexandria,2024-11-19,22.0
1831,Hana Fathy,Port Said,2023-07-23,60.0
1832,Salma Said,Mansoura,2024-08-05,42.0
1833,Amr Kamal,Damietta,2024-01-22,35.0
1834,Fatma Ibrahim,Tanta,2025-02-16,
1835,Laila Abdallah,Aswan,2023-04-08,60.0
1836,Khaled Kamal,Mansoura,2023-12-11,31.0
1837,Nour Ramzy,Cairo,2025-03-13,45.0
1838,Mohamed Mahmoud,Alexandria,2023-07-27,35.0
1839,Nour Adel,Suez,2024-05-28,45.0
1840,Hana Abdallah,Cairo,2024-09-27,44.0
1841,Hana Fathy,Alexandria,2025-03-02,49.0
1842,Fatma Ramzy,Giza,2024-08-08,64.0
1843,Youssef Fawzy,Giza,2023-06-15,26.0
1844,Ahmed Mahmoud,Mansoura,2023-01-22,57.0
1845,Hana Ramzy,Port Said,2023-06-03,49.0
1846,Khaled Fathy,Cairo,2024-03-14,37.0
1847,Salma Mahmoud,Cairo,2023-10-22,45.0
1848,Amr Adel,Cairo,2023-08-07,50.0
1849,Nour Said,Suez,2024-10-30,21.0
1850,Nour Said,Mansoura,2024-05-09,63.0
1851,Fatma Abdallah,Alexandria,2023-08-18,51.0
1852,Youssef Abdallah,Aswan,2023-01-20,20.0
1853,Youssef Adel,Luxor,2024-07-06,43.0
1854,Laila Ibrahim,Luxor,2023-05-28,25.0
1855,Laila Ramzy,Suez,2023-04-18,23.0
1856,Amr Fathy,Alexandria,2024-02-07,33.0
1857,Khaled Hassan,Tanta,2024-08-18,41.0
1858,Ahmed Mahmoud,Giza,2024-04-27,56.0
1859,Khaled Ramzy,Luxor,2024-01-02,47.0
1860,Ahmed Mahmoud,Tanta,2025-04-13,62.0
1861,Salma Ibrahim,Aswan,2024-02-18,30.0
1862,Fatma Ramzy,Mansoura,2023-11-05,22.0
1863,Ahmed Kamal,Cairo,2025-03-12,42.0
1864,Mona Ibrahim,Damietta,2025-04-14,37.0
1865,Khaled Abdallah,Port Said,2023-05-14,35.0
1866,Sara Abdallah,Suez,2024-12-19,64.0
1867,Mohamed Fathy,Cairo,2023-10-10,35.0
1868,Ali Mahmoud,Cairo,2025-02-16,19.0
1869,Youssef Ibrahim,Cairo,2023-03-14,27.0
1870,Ahmed Kamal,Tanta,2024-04-25,62.0
1871,Khaled Abdallah,Aswan,2023-12-18,64.0
1872,Hana Said,Cairo,2024-07-13,29.0
1873,Nour Mahmoud,Giza,2023-11-22,64.0
1874,Hana Mahmoud,Luxor,2025-01-14,30.0
1875,Ahmed Said,Tanta,2024-03-18,64.0
1876,Fatma Mahmoud,Damietta,2023-04-10,28.0
1877,Sara Fawzy,Damietta,2023-02-28,36.0
1878,Mona Adel,Giza,2024-05-22,52.0
1879,Khaled Ramzy,Alexandria,2023-09-15,56.0
1880,Ahmed Hassan,Damietta,2024-02-17,43.0
1881,Hana Fathy,Tanta,2024-03-27,63.0
1882,Salma Mahmoud,Luxor,2023-03-06,31.0
1883,Salma Kamal,Mansoura,2024-08-17,62.0
1884,Hana Ibrahim,Aswan,2023-06-03,61.0
1885,Fatma Mahmoud,Cairo,2023-09-23,
1886,Mona Kamal,Giza,2025-03-31,58.0
1887,Mohamed Mahmoud,Cairo,2023-03-20,18.0
1888,Mohamed Fathy,Cairo,2023-11-11,60.0
1889,Youssef Abdallah,Tanta,2024-10-23,39.0
1890,Sara Kamal,Port Said,2024-07-13,40.0
1891,Amr Ibrahim,Cairo,2025-06-09,
1892,Khaled Ibrahim,Giza,2023-09-05,35.0
1893,Mohamed Adel,Aswan,2025-02-28,29.0
1894,Laila Hassan,Cairo,2025-05-17,45.0
1895,Laila Ibrahim,Damietta,2024-09-01,45.0
1896,Fatma Fathy,Tanta,2024-02-18,50.0
1897,Hana Said,Mansoura,2023-01-25,36.0
1898,Khaled Ibrahim,Cairo,2023-10-11,
1899,Nour Fawzy,Alexandria,2024-03-24,54.0
1900,Khaled Ramzy,Aswan,2025-05-30,43.0
1901,Salma Said,Damietta,2023-10-28,52.0
1902,Mohamed Mahmoud,Cairo,2023-03-09,51.0
1903,Sara Mahmoud,Aswan,2023-01-07,
1904,Laila Kamal,Cairo,2025-03-27,57.0
1905,Youssef Kamal,Tanta,2023-05-17,33.0
1906,Youssef Ibrahim,Cairo,2023-06-13,55.0
1907,Mona Abdallah,Port Said,2023-03-24,30.0
1908,Khaled Mahmoud,Alexandria,2025-06-15,40.0
1909,Mona Adel,Alexandria,2024-10-11,39.0
1910,Laila Fawzy,Cairo,2024-02-24,33.0
1911,Hana Fawzy,Alexandria,2023-03-14,45.0
1912,Ali Hassan,Luxor,2023-08-25,52.0
1913,Salma Abdallah,Port Said,2023-02-15,62.0
1914,Mona Adel,Alexandria,2024-09-09,63.0
1915,Laila Adel,Giza,2025-03-10,25.0
1916,Mona Kamal,Tanta,2023-09-19,61.0
1917,Ali Hassan,Suez,2023-06-25,39.0
1918,Amr Said,Damietta,2023-06-15,38.0
1919,Fatma Kamal,Alexandria,2024-10-18,43.0
1920,Mohamed Said,Giza,2025-04-21,57.0
1921,Fatma Fawzy,Tanta,2024-01-05,38.0
1922,Mohamed Adel,Cairo,2025-03-05,42.0
1923,Ahmed Fathy,Mansoura,2023-02-23,58.0
1924,Youssef Ibrahim,Alexandria,2024-11-20,18.0
1925,Nour Fawzy,Aswan,2024-02-23,23.0
1926,Nour Fathy,Cairo,2025-01-25,40.0
1927,Omar Ibrahim,Damietta,2024-05-21,40.0
1928,Amr Ramzy,Giza,2023-12-07,60.0
1929,Amr Mahmoud,Mansoura,2023-05-07,60.0
1930,Ahmed Fawzy,Cairo,2024-02-13,40.0
1931,Mohamed Hassan,Damietta,2024-01-02,49.0
1932,Ali Said,Damietta,2023-09-28,47.0
1933,Ahmed Hassan,Damietta,2024-10-05,30.0
1934,Amr Kamal,Mansoura,2024-08-27,60.0
1935,Omar Abdallah,Mansoura,2024-01-14,35.0
1936,Khaled Adel,Aswan,2023-03-14,40.0
1937,Amr Kamal,Alexandria,2023-09-05,32.0
1938,Nour Kamal,Luxor,2025-05-09,50.0
1939,Mohamed Adel,Giza,2025-02-23,38.0
1940,Omar Fawzy,Cairo,2023-02-12,56.0
1941,Sara Abdallah,Cairo,2024-01-12,40.0
1942,Mohamed Abdallah,Alexandria,2023-02-10,44.0
1943,Mohamed Adel,Aswan,2023-06-19,62.0
1944,Mona Ibrahim,Tanta,2023-07-31,61.0
1945,Omar Fathy,Aswan,2024-05-07,35.0
1946,Nour Fawzy,Giza,2024-11-10,41.0
1947,Khaled Mahmoud,Giza,2023-02-08,
1948,Ali Kamal,Cairo,2024-01-04,57.0
1949,Hana Said,Alexandria,2025-01-26,59.0
1950,Ahmed Said,Giza,2023-05-31,24.0
1951,Mohamed Kamal,Cairo,2023-04-21,37.0
1952,Mohamed Ramzy,Cairo,2024-04-24,44.0
1953,Laila Fawzy,Damietta,2024-03-11,23.0
1954,Ahmed Abdallah,Tanta,2023-02-16,44.0
1955,Khaled Ibrahim,Port Said,2024-07-28,26.0
1956,Mohamed Hassan,Suez,2025-01-06,62.0
1957,Hana Ibrahim,Mansoura,2024-01-01,
1958,Hana Hassan,Giza,2023-03-10,38.0
1959,Sara Ramzy,Mansoura,2023-10-26,43.0
1960,Youssef Adel,Aswan,2025-03-12,
1961,Omar Abdallah,Cairo,2023-10-23,62.0
1962,Sara Fathy,Giza,2023-07-22,30.0
1963,Sara Abdallah,Luxor,2023-03-02,40.0
1964,Hana Mahmoud,Alexandria,2025-04-09,37.0
1965,Amr Hassan,Damietta,2023-11-10,54.0
1966,Youssef Kamal,Damietta,2023-06-10,
1967,Ali Adel,Cairo,2023-11-27,34.0
1968,Mohamed Abdallah,Alexandria,2024-06-11,45.0
1969,Hana Fawzy,Alexandria,2023-12-04,58.0
1970,Khaled Mahmoud,Cairo,2024-08-28,19.0
1971,Fatma Ramzy,Cairo,2023-10-31,42.0
1972,Omar Fathy,Luxor,2024-05-17,58.0
1973,Ahmed Ramzy,Alexandria,2024-10-11,23.0
1974,Salma Fawzy,Giza,2023-12-04,28.0
1975,Sara Fathy,Alexandria,2024-07-03,
1976,Sara Abdallah,Port Said,2024-09-30,23.0
1977,Amr Mahmoud,Alexandria,2023-10-02,62.0
1978,Laila Mahmoud,Giza,2023-06-13,28.0
1979,Mona Adel,Luxor,2024-03-18,31.0
1980,Ahmed Hassan,Luxor,2023-11-15,19.0
1981,Salma Hassan,Cairo,2024-08-11,57.0
1982,Mona Hassan,Aswan,2024-05-18,20.0
1983,Fatma Fathy,Giza,2024-11-16,52.0
1984,Nour Ibrahim,Giza,2024-01-22,50.0
1985,Sara Hassan,Cairo,2025-05-19,41.0
1986,Omar Kamal,Cairo,2025-04-12,36.0
1987,Mona Fathy,Tanta,2025-06-06,35.0
1988,Mona Kamal,Giza,2024-08-25,
1989,Hana Fathy,Giza,2025-01-19,62.0
1990,Ali Mahmoud,Tanta,2025-02-14,52.0
1991,Laila Fathy,Aswan,2024-11-21,18.0
1992,Mohamed Adel,Cairo,2024-05-08,53.0
1993,Khaled Hassan,Mansoura,2024-05-04,42.0
1994,Sara Said,Cairo,2024-12-21,62.0
1995,Amr Adel,Tanta,2023-03-14,60.0
1996,Ahmed Kamal,Mansoura,2024-05-23,51.0
1997,Mohamed Ramzy,Port Said,2024-01-25,42.0
1998,Salma Abdallah,Cairo,2024-09-10,33.0
1999,Amr Abdallah,Cairo,2025-05-06,51.0
2000,Youssef Mahmoud,Alexandria,2023-10-22,46.0
675,Ali Ramzy,Giza,2025-04-12,56.0
1700,Khaled Kamal,Damietta,2024-03-27,
1283,Hana Ibrahim,Damietta,2023-07-18,34.0
1316,Sara Mahmoud,Mansoura,2025-01-22,36.0
1211,Fatma Adel,Giza,2024-11-23,59.0
1637,Nour Kamal,Alexandria,2025-02-23,50.0
614,Nour Ibrahim,Cairo,2024-01-22,33.0
448,Youssef Kamal,Tanta,2023-08-20,32.0
1132,Omar Said,Giza,2023-11-25,47.0
809,Mona Mahmoud,Giza,2023-04-27,59.0
1497,Mona Fathy,Mansoura,2024-02-05,18.0
1469,Ahmed Fathy,Luxor,2023-12-25,42.0
1683,Mona Abdallah,Mansoura,2023-12-03,47.0
1150,Khaled Adel,Luxor,2023-05-29,59.0
443,Mona Kamal,Alexandria,2024-10-20,36.0
